RegionType,RegionName,StateName,MSAName,AllHomes_Tier1,AllHomes_Tier2,AllHomes_Tier3,AllHomes_AllTiers,UWHomes_Tier1,UWHomes_Tier2,UWHomes_Tier3,UWHomes_AllTiers,UWHomes_TotalValue_Tier1,UWHomes_TotalValue_Tier2,UWHomes_TotalValue_Tier3,UWHomes_TotalValue_AllTiers,UWHomes_MedianValue_AllTiers,AllHomes_Tier1_ShareUW,AllHomes_Tier2_ShareUW,AllHomes_Tier3_ShareUW,AllHomes_AllTiers_ShareUW,UWHomes_ShareInTier1,UWHomes_ShareInTier2,UWHomes_ShareInTier3
Zip,33149,Florida,NA,2290,2297,2306,6893,1684,1723,1247,4654,965641121,2100252875,4994093869,8059987865,1084896,0.7353711790393013,0.7501088376142795,0.5407632263660017,0.6751777165240098,0.36183927804039534,0.3702191663085518,0.2679415556510529
Zip,33150,Florida,NA,2995,1674,693,5362,705,309,263,1277,103968502,65677602,88177834,257823938,161409,0.2353923205342237,0.18458781362007168,0.3795093795093795,0.2381574039537486,0.5520751761942052,0.24197337509788566,0.20595144870790916
Zip,33154,Florida,NA,2970,2972,2972,8914,1864,2097,1802,5763,731765660,1354381100,4767401568,6853548328,631584,0.6276094276094276,0.705585464333782,0.6063257065948856,0.6465111061251964,0.3234426513968419,0.36387298282144714,0.31268436578171094
Zip,33155,Florida,NA,3677,5040,5233,13950,360,510,362,1232,109516535,177919245,176812774,464248554,346954,0.09790590155017677,0.10119047619047619,0.06917638066118861,0.08831541218637994,0.2922077922077922,0.413961038961039,0.29383116883116883
Zip,33156,Florida,NA,3103,3659,4704,11466,117,78,295,490,23156646,78988942,952138686,1054284274,1495811,0.037705446342249434,0.0213172998086909,0.0627125850340136,0.042735042735042736,0.23877551020408164,0.15918367346938775,0.6020408163265306
Zip,33157,Florida,NA,6141,6149,6465,18755,390,404,347,1141,100994934,170864781,207898259,479757974,323133,0.0635075720566683,0.06570174012034477,0.05367362722351121,0.060837110103972275,0.3418054338299737,0.3540753724802805,0.3041191936897458
Zip,33158,Florida,NA,93,871,1388,2352,93,57,133,283,33529648,34179053,104802350,172511051,598976,1,0.06544202066590127,0.09582132564841499,0.12032312925170068,0.3286219081272085,0.20141342756183744,0.46996466431095407
Zip,33160,Florida,NA,10704,7756,9389,27849,9718,5889,3565,19172,2171651159,2751455852,5081094623,10004201634,268357,0.9078849028400597,0.7592831356369263,0.37969964852486954,0.6884268734963553,0.5068850406843313,0.3071667014395994,0.18594825787606928
Zip,33161,Florida,NA,3517,2713,4779,11009,1878,808,2293,4979,229910164,201416788,765361156,1196688108,245238,0.5339778220073926,0.2978252856616292,0.4798074911069261,0.4522663275501862,0.37718417352882105,0.1622815826471179,0.46053424382406105
Zip,33162,Florida,NA,3355,4273,3843,11471,1241,153,614,2008,122999437,31892484,245676911,400568832,120359,0.3698956780923994,0.035806225134565876,0.15977101223002863,0.17505012640571876,0.6180278884462151,0.07619521912350598,0.3057768924302789
Zip,33165,Florida,NA,4841,5303,5207,15351,265,337,270,872,55468015,110601856,136219643,302289514,326285,0.05474075604214006,0.06354893456534037,0.05185327443825619,0.056804116995635465,0.3038990825688073,0.38646788990825687,0.30963302752293576
Zip,33166,Florida,NA,3410,1540,1542,6492,2344,1276,1112,4732,499477179,475906391,582199315,1557582885,327705,0.6873900293255132,0.8285714285714286,0.7211413748378729,0.7288971041281578,0.49535080304311074,0.2696534234995773,0.23499577345731193
Zip,33167,Florida,NA,1405,1874,1041,4320,119,250,347,716,16980547,48347919,95711019,161039485,202895.5,0.08469750889679716,0.13340448239060831,0.3333333333333333,0.16574074074074074,0.16620111731843576,0.34916201117318435,0.48463687150837986
Zip,33168,Florida,NA,1913,3682,897,6492,65,228,139,432,10147734,46738490,43118601,100004825,215064,0.03397804495556717,0.061922868006518195,0.15496098104793757,0.066543438077634,0.15046296296296297,0.5277777777777778,0.32175925925925924
Zip,33169,Florida,NA,2858,3134,3579,9571,1620,666,1306,3592,177519274,138633596,447419723,763572593,200151.5,0.5668299510146956,0.21250797702616464,0.36490639843531714,0.37530038658447396,0.4510022271714922,0.18541202672605792,0.36358574610244987
Zip,33170,Florida,NA,853,678,1859,3390,143,76,122,341,22783153,16790493,41375542,80949188,216135,0.16764361078546308,0.11209439528023599,0.0656266810112964,0.10058997050147493,0.41935483870967744,0.22287390029325513,0.35777126099706746
Zip,33172,Florida,NA,4377,4028,2591,10996,1929,1112,957,3998,284079168,211334303,294098991,789512462,161410,0.4407128169979438,0.27606752730883816,0.3693554612118873,0.3635867588213896,0.4824912456228114,0.27813906953476736,0.23936968484242122
Zip,33173,Florida,NA,3884,4930,1923,10737,604,828,297,1729,139813510,249592459,160849304,550255273,290382,0.15550978372811536,0.16795131845841785,0.1544461778471139,0.161031945608643,0.3493348756506651,0.47888953152111047,0.1717755928282244
Zip,33174,Florida,NA,2772,1745,3744,8261,797,720,2346,3863,118338339,167351980,684505699,970196018,246729,0.2875180375180375,0.41260744985673353,0.6266025641025641,0.4676189323326474,0.2063163344550867,0.18638363965829666,0.6073000258866166
Zip,33175,Florida,NA,3329,5035,7812,16176,723,309,786,1818,114408130,100670081,519092773,734170984,328854.5,0.2171823370381496,0.061370407149950346,0.10061443932411675,0.1123887240356083,0.3976897689768977,0.16996699669966997,0.43234323432343236
Zip,33176,Florida,NA,5930,3647,7899,17476,196,108,78,382,27710489,25822818,28357936,81891243,158169,0.03305227655986509,0.029613380860981628,0.009874667679453095,0.021858548867017623,0.5130890052356021,0.28272251308900526,0.20418848167539266
Zip,33177,Florida,NA,4973,5032,4452,14457,134,114,22,270,28075450,26162878,6718288,60956616,223890.5,0.026945505730947113,0.022655007949125595,0.004941599281221923,0.01867607387424777,0.4962962962962963,0.4222222222222222,0.08148148148148149
Zip,33178,Florida,NA,4120,5717,5624,15461,2043,1542,1183,4768,476931788,477354692,600926393,1555212873,279769,0.49587378640776697,0.2697218821059997,0.21034850640113797,0.3083888493629131,0.4284815436241611,0.3234060402684564,0.24811241610738255
Zip,33179,Florida,NA,5877,4824,4667,15368,4417,2099,1907,8423,378640720,271942993,1016643920,1667227633,111235,0.7515739322783733,0.4351160862354892,0.40861367045211056,0.5480869338885996,0.5243974830820373,0.24919862281847321,0.2264038940994895
Zip,33180,Florida,NA,4513,7163,6481,18157,4231,5206,3925,13362,882769497,1826463350,3190790640,5900023487,337074,0.9375138488810104,0.726790450928382,0.6056164172195648,0.7359145233243377,0.31664421493788353,0.38961233348301155,0.2937434515791049
Zip,33181,Florida,NA,2238,1475,2651,6364,1959,1296,1913,5168,247811822,246320807,1629849454,2123982083,184748,0.8753351206434317,0.8786440677966102,0.7216144850999623,0.8120678818353237,0.37906346749226005,0.25077399380804954,0.3701625386996904
Zip,33182,Florida,NA,690,1874,1423,3987,54,38,79,171,11828846,11602874,58344771,81776491,320439,0.0782608695652174,0.020277481323372464,0.05551651440618412,0.04288939051918736,0.3157894736842105,0.2222222222222222,0.4619883040935672
Zip,33184,Florida,NA,1932,988,2496,5416,0,180,144,324,0,57306822,79614829,136921651,338421,0,0.18218623481781376,0.057692307692307696,0.05982274741506647,0,0.5555555555555556,0.4444444444444444
Zip,33187,Florida,NA,544,1106,3366,5016,0,2,108,110,0,461461,49773543,50235004,417420,0,0.0018083182640144665,0.03208556149732621,0.021929824561403508,0,0.01818181818181818,0.9818181818181818
Zip,33189,Florida,NA,2441,2668,2026,7135,345,115,417,877,45349324,31686466,141192475,218228265,293687,0.14133551823023352,0.04310344827586207,0.2058242843040474,0.12291520672740014,0.3933865450399088,0.13112884834663627,0.475484606613455
Zip,33190,Florida,NA,2131,657,1026,3814,335,106,319,760,54528558,19991917,98142861,172663336,212903.5,0.15720319099014546,0.1613394216133942,0.310916179337232,0.19926586261143156,0.4407894736842105,0.1394736842105263,0.41973684210526313
Zip,33301,Florida,NA,662,2265,4083,7010,389,1998,3219,5606,72955095,634741339,4715802383,5423498817,503314.5,0.5876132930513596,0.8821192052980132,0.7883908890521675,0.7997146932952924,0.06938993935069568,0.3564038530146272,0.5742062076346771
Zip,33304,Florida,NA,1873,2500,2910,7283,1442,1958,1905,5305,249419912,588079751,1852519891,2690019554,308132,0.7698878804057662,0.7832,0.654639175257732,0.7284086228202664,0.27181903864278983,0.36908576814326105,0.3590951932139491
Zip,33305,Florida,NA,1236,1328,2698,5262,1166,1138,1664,3968,188845078,365632920,1477898158,2032376156,352203.5,0.9433656957928802,0.8569277108433735,0.6167531504818384,0.7540858988977575,0.2938508064516129,0.2867943548387097,0.41935483870967744
Zip,33306,Florida,NA,551,382,902,1835,456,375,750,1581,70650706,108361273,645324646,824336625,364233,0.8275862068965517,0.981675392670157,0.8314855875831486,0.8615803814713896,0.2884250474383302,0.23719165085388993,0.47438330170777987
Zip,33308,Florida,NA,5760,6528,8130,20418,3027,2746,2608,8381,467483266,856686331,2939522405,4263692002,272891,0.5255208333333333,0.4206495098039216,0.3207872078720787,0.41047115290430014,0.3611740842381577,0.32764586564849063,0.31118005011335165
Zip,33309,Florida,NA,3860,4426,3605,11891,1929,652,1168,3749,212795645,114838873,344548541,672183059,135641,0.49974093264248703,0.1473113420695888,0.32399445214979194,0.3152804642166344,0.5145372099226461,0.17391304347826086,0.31154974659909307
Zip,33311,Florida,NA,8875,4361,3200,16436,3507,1342,559,5408,511287520,335884134,196853173,1044024827,165891,0.3951549295774648,0.30772758541618894,0.1746875,0.3290338281820394,0.6484837278106509,0.2481508875739645,0.10336538461538461
Zip,33312,Florida,NA,4727,6537,3172,14436,1883,3960,2533,8376,273625231,1075741325,1120445172,2469811728,268376.5,0.3983499048022001,0.6057824690224873,0.7985498108448928,0.5802161263507897,0.22480897803247374,0.47277936962750716,0.3024116523400191
Zip,33313,Florida,NA,9488,5755,2455,17698,922,338,38,1298,73862052,71502195,10467184,155831431,83736.5,0.09717537942664418,0.058731537793223286,0.015478615071283095,0.07334162052209289,0.7103235747303543,0.26040061633281975,0.029275808936825885
Zip,33314,Florida,NA,2568,1912,624,5104,2019,1633,479,4131,266689961,420547458,252813561,940050980,188463,0.7862149532710281,0.8540794979079498,0.7676282051282052,0.8093652037617555,0.4887436456063907,0.3953038005325587,0.11595255386105059
Zip,33315,Florida,NA,1354,2343,776,4473,1214,2068,735,4017,209176250,633601236,421830459,1264607945,284924,0.896602658788774,0.8826291079812206,0.9471649484536082,0.898054996646546,0.30221558376898183,0.5148120487926313,0.18297236743838685
Zip,33316,Florida,NA,1351,1398,3545,6294,803,716,1844,3363,141271317,202955379,2729724199,3073950895,486701,0.5943745373797187,0.5121602288984263,0.5201692524682652,0.5343183984747378,0.23877490336009516,0.21290514421647339,0.5483199524234315
Zip,33317,Florida,NA,3177,4500,4384,12061,744,663,1602,3009,90826112,200502394,720110775,1011439281,387093,0.23418319169027385,0.14733333333333334,0.3654197080291971,0.249481800845701,0.2472582253240279,0.22033898305084745,0.5324027916251246
Zip,33319,Florida,NA,6510,9004,5085,20599,299,502,21,822,15231891,33476215,4216314,52924420,60534,0.04592933947772657,0.055752998667258996,0.004129793510324484,0.03990484974998786,0.3637469586374696,0.610705596107056,0.025547445255474453
Zip,33322,Florida,NA,10542,4087,4460,19089,599,65,74,738,64821127,16293213,26754014,107868354,121612.5,0.05682033769683172,0.015904086126743332,0.016591928251121078,0.03866100895803866,0.8116531165311653,0.08807588075880758,0.1002710027100271
Zip,33324,Florida,NA,8549,4701,3e3,16250,4382,690,356,5428,577428908,189982819,263450065,1030861792,151160,0.5125745701251608,0.1467772814294831,0.11866666666666667,0.33403076923076924,0.8072955047899779,0.1271186440677966,0.0655858511422255
Zip,33325,Florida,NA,740,3897,3097,7734,253,516,572,1341,33434214,109039828,356259774,498733816,325754,0.3418918918918919,0.13240954580446498,0.18469486599935422,0.1733902249806051,0.18866517524235646,0.38478747203579416,0.42654735272184935
Zip,33326,Florida,NA,5196,3526,3049,11771,1332,88,66,1486,259675601,38337261,73221748,371234610,190222.5,0.25635103926096997,0.024957458876914352,0.02164644145621515,0.1262424602837482,0.8963660834454913,0.059219380888290714,0.04441453566621804
Zip,33328,Florida,NA,2656,3870,3237,9763,2577,2662,1964,7203,567538063,879923956,1084756826,2532218845,343328,0.9702560240963856,0.6878552971576227,0.6067346308310164,0.7377855167469015,0.3577675968346522,0.36956823545744827,0.2726641677078995
Zip,33330,Florida,NA,770,1253,2761,4784,64,18,484,566,16286497,7032583,392032251,415351331,691763.5,0.08311688311688312,0.014365522745411013,0.1752988047808765,0.11831103678929766,0.11307420494699646,0.03180212014134275,0.8551236749116607
Zip,33331,Florida,NA,1250,2511,3554,7315,13,34,200,247,3854457,14837078,176714266,195405801,872549,0.0104,0.013540422142572681,0.056274620146314014,0.033766233766233764,0.05263157894736842,0.13765182186234817,0.8097165991902834
Zip,33334,Florida,NA,2466,3221,4085,9772,2163,2103,3108,7374,231009722,526938721,1261864526,2019812969,235694,0.8771289537712895,0.6529028252095622,0.7608323133414933,0.7546049938600082,0.2933279088689992,0.28519121236777867,0.42148087876322216
Zip,33401,Florida,NA,3955,4041,4022,12018,59,198,567,824,8983793,45611086,598105423,652700302,419739.5,0.014917825537294564,0.04899777282850779,0.14097463948284436,0.06856382093526377,0.07160194174757281,0.24029126213592233,0.6881067961165048
Zip,33403,Florida,NA,1855,1175,881,3911,159,241,71,471,19980396,49678276,30937848,100596520,199332,0.08571428571428572,0.2051063829787234,0.08059023836549375,0.12042955765788801,0.3375796178343949,0.5116772823779193,0.15074309978768577
Zip,33404,Florida,NA,5249,3483,5180,13912,103,520,1150,1773,14772114,133188873,889983558,1037944545,379932,0.019622785292436655,0.14929658340511054,0.222007722007722,0.12744393329499712,0.0580936266215454,0.29328821206993794,0.6486181613085167
Zip,33405,Florida,NA,850,3226,2425,6501,104,105,566,775,12150938,24318858,605111706,641581502,458555,0.1223529411764706,0.03254804711717297,0.2334020618556701,0.1192124288570989,0.13419354838709677,0.13548387096774195,0.7303225806451613
Zip,33407,Florida,NA,4041,3888,1518,9447,106,406,183,695,14909312,83195488,179785880,277890680,204168,0.02623113090819104,0.1044238683127572,0.12055335968379446,0.07356832856991638,0.15251798561151078,0.5841726618705037,0.2633093525179856
Zip,33408,Florida,NA,3680,3657,3707,11044,858,673,878,2409,162432977,227386472,1697319415,2087138864,338375,0.23315217391304346,0.18403062619633578,0.23684920420825464,0.21812749003984064,0.3561643835616438,0.27936903279369035,0.36446658364466583
Zip,33410,Florida,NA,4780,5123,3688,13591,75,423,562,1060,17409405,154229287,764169437,935808129,458130,0.015690376569037656,0.08256880733944955,0.15238611713665945,0.07799278934589066,0.07075471698113207,0.39905660377358493,0.530188679245283
Zip,33428,Florida,NA,6531,5609,2497,14637,119,0,1,120,10010070,0,463364,10473434,85223,0.01822079314040729,0,4.0048057669203043e-4,0.00819840131174421,0.9916666666666667,0,0.008333333333333333
Zip,33431,Florida,NA,1398,3353,3023,7774,67,400,268,735,13677739,121396223,438752765,573826727,338782,0.04792560801144492,0.11929615269907545,0.0886536553092954,0.09454592230511963,0.09115646258503401,0.54421768707483,0.36462585034013606
Zip,33432,Florida,NA,2308,2038,6323,10669,677,251,1102,2030,138071064,74877703,1557107421,1770056188,488577.5,0.29332755632582325,0.12315996074582924,0.17428435869049502,0.19027087824538383,0.3334975369458128,0.12364532019704433,0.5428571428571428
Zip,33435,Florida,NA,9332,3724,2857,15913,2709,1001,966,4676,355692814,351732312,867708688,1575133814,160422,0.29029147021003,0.26879699248120303,0.33811690584529225,0.29384779739835354,0.5793413173652695,0.21407185628742514,0.20658682634730538
Zip,33441,Florida,NA,1282,3429,5303,10014,1,176,1526,1703,191733,31673584,765705118,797570435,384194,7.8003120124805e-4,0.05132691746864975,0.28776164435225343,0.17006191332135012,5.871990604815032e-4,0.10334703464474457,0.896065766294774
Zip,33455,Florida,NA,2249,2958,5097,10304,35,19,497,551,67042427,60579256,510114818,637736501,620652,0.015562472209871054,0.006423258958755916,0.09750833823817932,0.053474378881987576,0.06352087114337568,0.034482758620689655,0.9019963702359347
Zip,33458,Florida,NA,7780,5837,5909,19526,495,160,362,1017,112069011,60120324,439136324,611325659,305953,0.06362467866323908,0.027411341442521844,0.061262480961245556,0.05208440028679709,0.48672566371681414,0.15732546705998032,0.3559488692232055
Zip,33460,Florida,NA,2893,3471,3369,9733,293,171,688,1152,30613585,28603674,434568458,493785717,298253,0.10127894918769444,0.049265341400172864,0.20421490056396557,0.11836021781567863,0.2543402777777778,0.1484375,0.5972222222222222
Zip,33462,Florida,NA,3599,3949,3732,11280,517,861,1159,2537,142788941,402718928,1584042199,2129550068,251094,0.14365101417060294,0.21802988098252724,0.31055734190782425,0.2249113475177305,0.20378399684666929,0.33937721718565234,0.45683878596767835
Zip,33469,Florida,NA,2373,2306,3468,8147,209,256,387,852,44925206,106762102,504535063,656222371,385460,0.08807416772018542,0.11101474414570685,0.1115916955017301,0.10457837240702099,0.24530516431924881,0.3004694835680751,0.45422535211267606
Zip,33477,Florida,NA,2108,3962,3954,10024,345,1107,284,1736,84797374,377342660,357341238,819481272,336389.5,0.16366223908918406,0.2794043412417971,0.07182599898836621,0.17318435754189945,0.19873271889400923,0.6376728110599078,0.16359447004608296
Zip,33480,Florida,NA,3531,3535,3574,10640,2050,1945,2123,6118,544330815,1443000447,9885087279,11872418541,515229,0.5805720758991787,0.5502121640735502,0.5940123111359821,0.575,0.3350768224910101,0.3179143510951291,0.3470088264138607
